Humidity_Seoul,Seoul_Building_Agg,Temperature_Seoul,day,dayOfWeek,hour,month,year
64,27,4.5,16,6,7,4,2010
61,30.8,5.8,16,6,8,4,2010
50,39.1,6.9,16,6,9,4,2010
41,38.6,9,16,6,10,4,2010
36,40.7,10.5,16,6,11,4,2010
28,41.3,11.6,16,6,12,4,2010
23,41.3,12,16,6,13,4,2010
19,39.7,12.8,16,6,14,4,2010
22,35.3,12.8,16,6,15,4,2010
22,36.6,11.9,16,6,16,4,2010
18,30.8,11,16,6,17,4,2010
21,38.8,9.6,16,6,18,4,2010
24,49.3,8.8,16,6,19,4,2010
28,51.3,7.8,16,6,20,4,2010
34,54.5,7,16,6,21,4,2010
34,62.9,6.5,16,6,22,4,2010
35,52.6,6.1,16,6,23,4,2010
34,45.3,5.7,16,6,24,4,2010
45,41.4,5.2,17,7,1,4,2010
52,32.5,4.6,17,7,2,4,2010
51,30.8,4.1,17,7,3,4,2010
56,26.4,4.4,17,7,4,4,2010
67,25.7,4.2,17,7,5,4,2010
76,25.3,4.5,17,7,6,4,2010
77,26.3,4.9,17,7,7,4,2010
73,27.9,5.7,17,7,8,4,2010
69,34,6.6,17,7,9,4,2010
68,42.7,7.5,17,7,10,4,2010
61,42.4,8.5,17,7,11,4,2010
61,41.7,8.7,17,7,12,4,2010
58,40.4,9.7,17,7,13,4,2010
53,42.6,10.6,17,7,14,4,2010
55,31,10.6,17,7,15,4,2010
50,36,11.4,17,7,16,4,2010
47,37.6,11.9,17,7,17,4,2010
50,43.1,11.5,17,7,18,4,2010
56,47.5,10.2,17,7,19,4,2010
64,51.9,9,17,7,20,4,2010
71,53.4,7.7,17,7,21,4,2010
74,58.2,7.3,17,7,22,4,2010
74,54.9,6.9,17,7,23,4,2010
74,43.2,6.7,17,7,24,4,2010
75,40.3,6.4,18,1,1,4,2010
77,30.7,6.4,18,1,2,4,2010
76,27.8,6.3,18,1,3,4,2010
76,25.5,6.4,18,1,4,4,2010
74,26.3,6.6,18,1,5,4,2010
72,25.7,6.9,18,1,6,4,2010
68,30.6,7.5,18,1,7,4,2010
63,37,8.6,18,1,8,4,2010
57,38.5,10,18,1,9,4,2010
54,43,10.7,18,1,10,4,2010
42,36.6,13.7,18,1,11,4,2010
37,36,14.7,18,1,12,4,2010
30,39,16.1,18,1,13,4,2010
23,36,16.9,18,1,14,4,2010
30,30,16.8,18,1,15,4,2010
29,32.5,16.1,18,1,16,4,2010
35,32.3,15.4,18,1,17,4,2010
53,35.1,14.2,18,1,18,4,2010
51,46.3,14.2,18,1,19,4,2010
57,56.3,14,18,1,20,4,2010
57,57.8,13.7,18,1,21,4,2010
51,57.7,13.8,18,1,22,4,2010
53,52.1,13.8,18,1,23,4,2010
52,46.4,13.6,18,1,24,4,2010
50,39.4,13.5,19,2,1,4,2010
49,31,13.3,19,2,2,4,2010
52,25.5,13,19,2,3,4,2010
55,23.9,12.8,19,2,4,4,2010
54,23.7,12.7,19,2,5,4,2010
52,23.3,13,19,2,6,4,2010
51,28.9,13.2,19,2,7,4,2010
50,35.3,13.5,19,2,8,4,2010
47,39.5,13.9,19,2,9,4,2010
55,38.7,13.7,19,2,10,4,2010
56,36.6,14.1,19,2,11,4,2010
56,35.4,14.5,19,2,12,4,2010
49,37.1,15.6,19,2,13,4,2010
51,34.7,15.9,19,2,14,4,2010
50,30.4,16.8,19,2,15,4,2010
48,30.7,17.3,19,2,16,4,2010
50,34,17.3,19,2,17,4,2010
54,39.9,17,19,2,18,4,2010
63,45.6,16.5,19,2,19,4,2010
63,52.1,15.6,19,2,20,4,2010
68,50.7,14.8,19,2,21,4,2010
63,48.3,15.1,19,2,22,4,2010
66,52,14.7,19,2,23,4,2010
66,48.2,14.4,19,2,24,4,2010
69,38,14.3,20,3,1,4,2010
71,29.9,14,20,3,2,4,2010
74,27.4,14,20,3,3,4,2010
72,27.9,13.8,20,3,4,4,2010
76,25.3,13.3,20,3,5,4,2010
75,25.2,13.5,20,3,6,4,2010
73,32.5,13.9,20,3,7,4,2010
70,37.1,14.7,20,3,8,4,2010
67,43.4,15.8,20,3,9,4,2010
57,44.9,17.3,20,3,10,4,2010
58,38.7,18.5,20,3,11,4,2010
56,36.6,19,20,3,12,4,2010
58,31.9,19,20,3,13,4,2010
56,35.3,20.3,20,3,14,4,2010
53,32.7,20.6,20,3,15,4,2010
57,34.3,20.1,20,3,16,4,2010
55,35.5,20.5,20,3,17,4,2010
57,37.7,19.8,20,3,18,4,2010
70,43.8,17.9,20,3,19,4,2010
77,51.9,16.4,20,3,20,4,2010
78,55.7,16.4,20,3,21,4,2010
80,55,16,20,3,22,4,2010
82,51.1,15.6,20,3,23,4,2010
84,46.2,15.4,20,3,24,4,2010
85,36.5,14.9,21,4,1,4,2010
86,30.4,14.4,21,4,2,4,2010
81,25.7,14.4,21,4,3,4,2010
73,21.6,14.1,21,4,4,4,2010
72,23.2,13.8,21,4,5,4,2010
74,24.9,13.1,21,4,6,4,2010
69,28.8,13.3,21,4,7,4,2010
64,34.9,13.7,21,4,8,4,2010
59,42.4,14.6,21,4,9,4,2010
55,41.8,16,21,4,10,4,2010
53,38.5,16.5,21,4,11,4,2010
51,36.8,16.7,21,4,12,4,2010
46,37.1,17.5,21,4,13,4,2010
44,32.2,17.6,21,4,14,4,2010
42,30.2,17.6,21,4,15,4,2010
43,30.7,16.7,21,4,16,4,2010
55,28.9,15.4,21,4,17,4,2010
76,38.2,13.7,21,4,18,4,2010
87,41.5,12.9,21,4,19,4,2010
88,51.7,12.3,21,4,20,4,2010
87,54,11.7,21,4,21,4,2010
84,50.5,11.9,21,4,22,4,2010
85,50.2,11.8,21,4,23,4,2010
89,45.8,10.7,21,4,24,4,2010
92,38.2,9.8,22,5,1,4,2010
92,28.8,9.3,22,5,2,4,2010
91,25.8,9.2,22,5,3,4,2010
88,24.9,9.5,22,5,4,4,2010
89,23.4,9.5,22,5,5,4,2010
88,25.7,9.5,22,5,6,4,2010
75,32.6,10.1,22,5,7,4,2010
66,39.5,10,22,5,8,4,2010
65,40.6,10.3,22,5,9,4,2010
62,39,10.6,22,5,10,4,2010
57,37.3,11.2,22,5,11,4,2010
54,36.7,11.6,22,5,12,4,2010
54,32.3,12,22,5,13,4,2010
55,31.8,12,22,5,14,4,2010
53,30.6,12.3,22,5,15,4,2010
54,29.9,12.4,22,5,16,4,2010
54,32.6,12.2,22,5,17,4,2010
56,35.4,11.8,22,5,18,4,2010
57,45.4,11.5,22,5,19,4,2010
56,50.9,11.4,22,5,20,4,2010
56,46.6,11.1,22,5,21,4,2010
57,50.1,10.9,22,5,22,4,2010
59,47,10.6,22,5,23,4,2010
72,44.3,9.9,22,5,24,4,2010
75,39.1,9.3,23,6,1,4,2010
91,29,8.1,23,6,2,4,2010
93,27,7.2,23,6,3,4,2010
93,25.6,6.9,23,6,4,4,2010
91,23.8,6.7,23,6,5,4,2010
91,22.6,6.6,23,6,6,4,2010
87,26.1,7,23,6,7,4,2010
84,28.9,7.6,23,6,8,4,2010
72,36,9.2,23,6,9,4,2010
66,37.9,10.1,23,6,10,4,2010
67,43.1,10.1,23,6,11,4,2010
60,44.4,11.5,23,6,12,4,2010
60,42.8,11.7,23,6,13,4,2010
48,37.8,14,23,6,14,4,2010
47,36,13.1,23,6,15,4,2010
63,37.3,11.6,23,6,16,4,2010
66,34,10.4,23,6,17,4,2010
68,37.5,9.4,23,6,18,4,2010
69,48.5,9.1,23,6,19,4,2010
66,52.5,9.5,23,6,20,4,2010
66,52.2,9.4,23,6,21,4,2010
69,52.1,9,23,6,22,4,2010
74,50.7,8.4,23,6,23,4,2010
74,46.9,8.3,23,6,24,4,2010
80,39.7,7.5,24,7,1,4,2010
78,30.8,7.5,24,7,2,4,2010
83,30.1,6.7,24,7,3,4,2010
86,28.3,6.4,24,7,4,4,2010
88,26.8,6.1,24,7,5,4,2010
89,24,5.5,24,7,6,4,2010
86,27.2,6.2,24,7,7,4,2010
79,27.7,8.3,24,7,8,4,2010
69,34,9.7,24,7,9,4,2010
57,39,11.4,24,7,10,4,2010
50,42.6,13.1,24,7,11,4,2010
42,44.3,14.4,24,7,12,4,2010
26,40.9,15.7,24,7,13,4,2010
19,38.7,16,24,7,14,4,2010
22,38.7,16.6,24,7,15,4,2010
20,39.6,16.1,24,7,16,4,2010
26,34.7,15.4,24,7,17,4,2010
25,43.1,14.5,24,7,18,4,2010
26,52.2,13.4,24,7,19,4,2010
29,59.8,12.3,24,7,20,4,2010
30,62.4,11.9,24,7,21,4,2010
32,54.5,11.4,24,7,22,4,2010
39,53.1,10.7,24,7,23,4,2010
41,42.1,9.8,24,7,24,4,2010
41,38.4,9.2,25,1,1,4,2010
45,29.5,8.3,25,1,2,4,2010
48,26.7,8,25,1,3,4,2010
54,24.2,7.7,25,1,4,4,2010
51,23.6,7.6,25,1,5,4,2010
56,25.2,7.3,25,1,6,4,2010
56,29.3,7.4,25,1,7,4,2010
48,39,10,25,1,8,4,2010
38,39.8,12,25,1,9,4,2010
31,38.2,13.8,25,1,10,4,2010
23,36.3,15.8,25,1,11,4,2010
20,40.2,17.3,25,1,12,4,2010
21,36.2,18,25,1,13,4,2010
22,30.9,18.2,25,1,14,4,2010
19,29,19.1,25,1,15,4,2010
22,28.4,19.2,25,1,16,4,2010
19,29.7,18.6,25,1,17,4,2010
22,38.4,17.1,25,1,18,4,2010
26,42.2,16.2,25,1,19,4,2010
30,47.2,15.3,25,1,20,4,2010
31,49.7,14.6,25,1,21,4,2010
35,49,14.1,25,1,22,4,2010
34,50.4,13.7,25,1,23,4,2010
34,39.6,13.4,25,1,24,4,2010
36,36.6,12.9,26,2,1,4,2010
33,31,12.8,26,2,2,4,2010
41,27,12.2,26,2,3,4,2010
42,26.8,11.8,26,2,4,4,2010
45,22.4,11.7,26,2,5,4,2010
46,22.1,11.6,26,2,6,4,2010
47,29.4,11.7,26,2,7,4,2010
42,36.5,12.9,26,2,8,4,2010
36,37.8,14.1,26,2,9,4,2010
34,39.9,15.2,26,2,10,4,2010
29,36,17.4,26,2,11,4,2010
25,34.8,17.5,26,2,12,4,2010
33,34.5,17.4,26,2,13,4,2010
53,33.5,14.6,26,2,14,4,2010
79,27.8,12.1,26,2,15,4,2010
90,29.1,11.3,26,2,16,4,2010
91,29.9,11.2,26,2,17,4,2010
92,34.3,11,26,2,18,4,2010
93,45.8,10.7,26,2,19,4,2010
91,54.4,10.2,26,2,20,4,2010
94,48.3,10.2,26,2,21,4,2010
92,49.6,10.4,26,2,22,4,2010
94,50.8,10.5,26,2,23,4,2010
94,45.3,10.8,26,2,24,4,2010
91,36.9,10.8,27,3,1,4,2010
90,31.4,10.6,27,3,2,4,2010
86,26.1,10.4,27,3,3,4,2010
87,24.2,9.8,27,3,4,4,2010
85,23.1,9.4,27,3,5,4,2010
81,22.5,9.5,27,3,6,4,2010
85,28.4,9.1,27,3,7,4,2010
88,36.4,8.5,27,3,8,4,2010
81,39.3,9.1,27,3,9,4,2010
62,40.9,9.5,27,3,10,4,2010
50,42.6,8.9,27,3,11,4,2010
56,38.4,8.1,27,3,12,4,2010
62,32.6,7.4,27,3,13,4,2010
72,35.5,6.6,27,3,14,4,2010
79,35.4,6,27,3,15,4,2010
87,33.4,5.4,27,3,16,4,2010
86,33.5,5.3,27,3,17,4,2010
80,39.4,5.7,27,3,18,4,2010
70,43.4,6,27,3,19,4,2010
61,44,6,27,3,20,4,2010
52,51.4,6.1,27,3,21,4,2010
55,48.1,5.6,27,3,22,4,2010
56,51.4,5.3,27,3,23,4,2010
57,46,5.1,27,3,24,4,2010
58,36.9,5.1,28,4,1,4,2010
63,30.2,5,28,4,2,4,2010
64,28.2,4.7,28,4,3,4,2010
65,21.9,4.8,28,4,4,4,2010
69,23.2,5,28,4,5,4,2010
72,23.6,5.4,28,4,6,4,2010
72,29.6,5.7,28,4,7,4,2010
72,39.1,6.1,28,4,8,4,2010
62,41.3,7.2,28,4,9,4,2010
54,39.8,7.7,28,4,10,4,2010
51,40.2,7.6,28,4,11,4,2010
82,35,5.2,28,4,12,4,2010
87,33.4,4.1,28,4,13,4,2010
90,33.8,4.2,28,4,14,4,2010
90,31.8,4.3,28,4,15,4,2010
89,31.8,4.5,28,4,16,4,2010
90,33.6,5.1,28,4,17,4,2010
74,39,5.8,28,4,18,4,2010
84,44.3,4.5,28,4,19,4,2010
87,52,3.8,28,4,20,4,2010
91,54.2,3.8,28,4,21,4,2010
89,54.3,3.7,28,4,22,4,2010
87,50.8,3.4,28,4,23,4,2010
85,46.1,3.4,28,4,24,4,2010
84,36.9,3.9,29,5,1,4,2010
85,29.9,4.6,29,5,2,4,2010
82,25.7,5.1,29,5,3,4,2010
79,22.1,4.8,29,5,4,4,2010
78,22.9,5.4,29,5,5,4,2010
79,25.5,5.2,29,5,6,4,2010
78,30.2,5.7,29,5,7,4,2010
74,37.1,6.6,29,5,8,4,2010
67,39.9,8.2,29,5,9,4,2010
64,41.4,9.4,29,5,10,4,2010
53,35.1,10.7,29,5,11,4,2010
43,32.3,10.5,29,5,12,4,2010
51,32.8,10.9,29,5,13,4,2010
48,30.8,11.9,29,5,14,4,2010
45,29.5,12.1,29,5,15,4,2010
44,30.8,11.1,29,5,16,4,2010
44,31.3,11.2,29,5,17,4,2010
47,37.3,10.6,29,5,18,4,2010
50,44.5,9.7,29,5,19,4,2010
56,44.2,8.8,29,5,20,4,2010
63,51.1,8.3,29,5,21,4,2010
75,48.6,7.8,29,5,22,4,2010
73,48.8,7.9,29,5,23,4,2010
70,48.8,8.2,29,5,24,4,2010
63,40.8,8,30,6,1,4,2010
61,33.7,7.7,30,6,2,4,2010
75,29.2,7.4,30,6,3,4,2010
80,25.4,7.1,30,6,4,4,2010
81,25.1,7.1,30,6,5,4,2010
81,25.8,7,30,6,6,4,2010
78,28.9,7.2,30,6,7,4,2010
70,31.8,8.4,30,6,8,4,2010
64,39.8,9.6,30,6,9,4,2010
57,38.1,10.7,30,6,10,4,2010
55,38.2,10.8,30,6,11,4,2010
46,42.5,11.5,30,6,12,4,2010
43,36.2,12.2,30,6,13,4,2010
49,35.4,12.5,30,6,14,4,2010
51,37.4,12,30,6,15,4,2010
46,37.9,12.8,30,6,16,4,2010
50,36.6,12.1,30,6,17,4,2010
48,40.1,11.9,30,6,18,4,2010
59,48.2,10.6,30,6,19,4,2010
63,49.2,9.5,30,6,20,4,2010
64,52.6,9.3,30,6,21,4,2010
77,50.6,8.1,30,6,22,4,2010
76,50.3,7.8,30,6,23,4,2010
77,46.5,7.7,30,6,24,4,2010
80,44.8,7.2,1,7,1,5,2010
82,35.5,6.9,1,7,2,5,2010
79,31.3,6.8,1,7,3,5,2010
84,28.5,6.3,1,7,4,5,2010
84,25.3,6.2,1,7,5,5,2010
85,24.1,6,1,7,6,5,2010
76,24.4,6.7,1,7,7,5,2010
67,27.6,8.2,1,7,8,5,2010
59,35.3,10,1,7,9,5,2010
46,40.1,12.2,1,7,10,5,2010
41,41.2,13.2,1,7,11,5,2010
36,45.4,15.1,1,7,12,5,2010
34,39.6,16.2,1,7,13,5,2010
34,37.6,16.1,1,7,14,5,2010
32,34.2,17,1,7,15,5,2010
28,34.6,17,1,7,16,5,2010
28,33.9,16.8,1,7,17,5,2010
31,42.8,15.7,1,7,18,5,2010
31,52.3,15.4,1,7,19,5,2010
36,52.8,14.8,1,7,20,5,2010
38,56.5,14.5,1,7,21,5,2010
37,52.6,14,1,7,22,5,2010
35,44,13.7,1,7,23,5,2010
36,43.2,13.2,1,7,24,5,2010
35,39.9,13,2,1,1,5,2010
35,32.7,12.5,2,1,2,5,2010
38,28,12.3,2,1,3,5,2010
48,25.4,11.2,2,1,4,5,2010
49,24.6,10.4,2,1,5,5,2010
53,23.5,9.9,2,1,6,5,2010
49,27.6,10.8,2,1,7,5,2010
41,27.7,13.4,2,1,8,5,2010
33,35.1,15.7,2,1,9,5,2010
26,45.1,17.6,2,1,10,5,2010
31,48.4,18.9,2,1,11,5,2010
34,44.1,20,2,1,12,5,2010
34,41.5,21.1,2,1,13,5,2010
35,38.8,22.2,2,1,14,5,2010
37,35.8,22.3,2,1,15,5,2010
34,36.3,23.2,2,1,16,5,2010
37,37.7,22.6,2,1,17,5,2010
44,41.7,21.5,2,1,18,5,2010
48,48.1,20.3,2,1,19,5,2010
56,48.3,19.1,2,1,20,5,2010
51,55.2,18.6,2,1,21,5,2010
48,54.8,18.3,2,1,22,5,2010
56,52.2,16.8,2,1,23,5,2010
57,45.4,16.9,2,1,24,5,2010
48,43,16.7,3,2,1,5,2010
56,37.5,16.9,3,2,2,5,2010
71,31.5,17.3,3,2,3,5,2010
76,26,17.6,3,2,4,5,2010
80,24.4,17.9,3,2,5,5,2010
81,23.3,17.9,3,2,6,5,2010
81,25,17.9,3,2,7,5,2010
82,27.4,17.9,3,2,8,5,2010
81,33.3,18,3,2,9,5,2010
82,39.3,17.6,3,2,10,5,2010
81,43.1,17.8,3,2,11,5,2010
80,44.8,18.1,3,2,12,5,2010
80,45.2,18.2,3,2,13,5,2010
78,41.1,18.5,3,2,14,5,2010
75,34.8,19.3,3,2,15,5,2010
75,37,19.4,3,2,16,5,2010
79,39.4,19,3,2,17,5,2010
84,50.3,18.3,3,2,18,5,2010
83,57.2,18.1,3,2,19,5,2010
83,57,18.1,3,2,20,5,2010
82,55.6,18,3,2,21,5,2010
81,59.8,17.9,3,2,22,5,2010
81,54.3,18.1,3,2,23,5,2010
82,50,18.3,3,2,24,5,2010
81,39.3,18.4,4,3,1,5,2010
80,33.6,18.4,4,3,2,5,2010
78,27.6,18.5,4,3,3,5,2010
80,23.8,18.2,4,3,4,5,2010
79,23.7,18.2,4,3,5,5,2010
80,22.8,18.2,4,3,6,5,2010
80,31.5,18.4,4,3,7,5,2010
78,39.7,18.9,4,3,8,5,2010
79,45.2,19.2,4,3,9,5,2010
78,51.5,19.4,4,3,10,5,2010
78,41.8,19.6,4,3,11,5,2010
74,44,20.3,4,3,12,5,2010
72,41.8,20.9,4,3,13,5,2010
66,37,22.4,4,3,14,5,2010
59,36.8,23.5,4,3,15,5,2010
49,35.8,25,4,3,16,5,2010
53,39,24.5,4,3,17,5,2010
59,40.5,23.2,4,3,18,5,2010
60,48.7,22.2,4,3,19,5,2010
62,57.1,21.2,4,3,20,5,2010
62,57.3,20.5,4,3,21,5,2010
66,58.3,19.8,4,3,22,5,2010
70,51.6,19,4,3,23,5,2010
71,45.5,18.5,4,3,24,5,2010
72,39.7,18,5,4,1,5,2010
77,32.7,17.2,5,4,2,5,2010
79,26.6,16.6,5,4,3,5,2010
80,22.8,16.1,5,4,4,5,2010
83,25.1,15.6,5,4,5,5,2010
83,24.5,15.4,5,4,6,5,2010
80,30.4,15.9,5,4,7,5,2010
67,39.4,17.8,5,4,8,5,2010
59,42.4,19.6,5,4,9,5,2010
48,38.6,21.8,5,4,10,5,2010
41,36.8,22.7,5,4,11,5,2010
37,38.3,23.7,5,4,12,5,2010
29,35.4,25,5,4,13,5,2010
30,36.4,24.4,5,4,14,5,2010
36,31.1,24,5,4,15,5,2010
30,30.8,24.6,5,4,16,5,2010
43,33.9,23.7,5,4,17,5,2010
47,44.1,22.9,5,4,18,5,2010
48,47.9,22.7,5,4,19,5,2010
48,53.3,22.5,5,4,20,5,2010
48,57,22.6,5,4,21,5,2010
46,52.4,22.8,5,4,22,5,2010
59,49.5,21.5,5,4,23,5,2010
71,43.9,19.7,5,4,24,5,2010
76,35.7,19.3,6,5,1,5,2010
90,29.9,17.7,6,5,2,5,2010
91,26.7,18.1,6,5,3,5,2010
91,22.1,18.1,6,5,4,5,2010
92,23.2,17.2,6,5,5,5,2010
93,26.4,16.3,6,5,6,5,2010
93,31.1,15.2,6,5,7,5,2010
95,40.6,14.2,6,5,8,5,2010
96,46.7,13.4,6,5,9,5,2010
96,36.3,13.6,6,5,10,5,2010
90,36.7,14.1,6,5,11,5,2010
77,37.5,14.9,6,5,12,5,2010
78,38.2,13.9,6,5,13,5,2010
84,33.3,12.4,6,5,14,5,2010
82,30,12.2,6,5,15,5,2010
82,31,11.5,6,5,16,5,2010
81,31.2,11,6,5,17,5,2010
79,37.5,10.8,6,5,18,5,2010
78,42.1,10.8,6,5,19,5,2010
79,52.9,10.7,6,5,20,5,2010
80,54.5,10.6,6,5,21,5,2010
77,54.4,10.8,6,5,22,5,2010
76,51.9,10.6,6,5,23,5,2010
69,48.2,10.7,6,5,24,5,2010
70,40.7,10.3,7,6,1,5,2010
70,27.4,10.1,7,6,2,5,2010
71,25.8,9.8,7,6,3,5,2010
70,24.5,9.8,7,6,4,5,2010
71,23.6,9.9,7,6,5,5,2010
75,25,9.6,7,6,6,5,2010
73,29.9,10.2,7,6,7,5,2010
66,37.8,11.7,7,6,8,5,2010
60,42,13.4,7,6,9,5,2010
43,41.7,15.5,7,6,10,5,2010
38,39.5,16.8,7,6,11,5,2010
36,39.5,17.8,7,6,12,5,2010
31,37.5,18.2,7,6,13,5,2010
28,34.6,19.6,7,6,14,5,2010
24,33.9,20.4,7,6,15,5,2010
26,31.5,20.1,7,6,16,5,2010
29,32.3,19.6,7,6,17,5,2010
36,36.4,18.6,7,6,18,5,2010
42,43.7,16.6,7,6,19,5,2010
50,46.6,15.4,7,6,20,5,2010
57,50.9,14.6,7,6,21,5,2010
61,51.6,13.4,7,6,22,5,2010
62,50,12.9,7,6,23,5,2010
63,44.7,12.8,7,6,24,5,2010
59,36.8,12.8,8,7,1,5,2010
57,26,12.7,8,7,2,5,2010
55,25.1,12.5,8,7,3,5,2010
51,23.3,13.1,8,7,4,5,2010
56,23.9,12.7,8,7,5,5,2010
61,24.3,12.2,8,7,6,5,2010
63,32,12.5,8,7,7,5,2010
64,40.5,13.1,8,7,8,5,2010
60,44.3,14.3,8,7,9,5,2010
58,40.9,15.5,8,7,10,5,2010
54,40.3,17,8,7,11,5,2010
44,34.4,19.2,8,7,12,5,2010
41,39.1,19.9,8,7,13,5,2010
35,26.1,21,8,7,14,5,2010
34,31.6,22,8,7,15,5,2010
28,30.4,22.8,8,7,16,5,2010
28,39.7,22.3,8,7,17,5,2010
36,25.8,21.4,8,7,18,5,2010
42,51.3,19.7,8,7,19,5,2010
49,53.1,18.4,8,7,20,5,2010
56,52.2,17.3,8,7,21,5,2010
57,53.9,15.9,8,7,22,5,2010
55,52.8,15.4,8,7,23,5,2010
53,49.3,14.9,8,7,24,5,2010
55,38.9,14.5,9,1,1,5,2010
58,31.9,14.7,9,1,2,5,2010
63,26.5,14.5,9,1,3,5,2010
65,24.6,14.1,9,1,4,5,2010
68,23.9,13.8,9,1,5,5,2010
68,24.1,13.4,9,1,6,5,2010
63,27.9,13.9,9,1,7,5,2010
56,30.4,15.3,9,1,8,5,2010
57,40.6,17.1,9,1,9,5,2010
47,39.4,19,9,1,10,5,2010
41,39.8,20.8,9,1,11,5,2010
36,42.1,22.8,9,1,12,5,2010
32,41.1,23.2,9,1,13,5,2010
31,36.6,24.1,9,1,14,5,2010
31,37,25.1,9,1,15,5,2010
30,35.5,24.7,9,1,16,5,2010
31,36.5,24.2,9,1,17,5,2010
30,40.7,23.8,9,1,18,5,2010
38,48.8,21.4,9,1,19,5,2010
36,52.1,20.1,9,1,20,5,2010
37,48.5,19,9,1,21,5,2010
35,51.9,18.9,9,1,22,5,2010
37,49.1,18.8,9,1,23,5,2010
44,43.2,16.1,9,1,24,5,2010
51,41.8,15.1,10,2,1,5,2010
52,33.8,14.9,10,2,2,5,2010
55,26.2,14.8,10,2,3,5,2010
65,24.8,14.1,10,2,4,5,2010
69,25.3,13.8,10,2,5,5,2010
69,24.9,13.8,10,2,6,5,2010
69,26.2,13.7,10,2,7,5,2010
63,30.8,14.8,10,2,8,5,2010
58,39.1,15.5,10,2,9,5,2010
52,40.9,16.2,10,2,10,5,2010
47,39.5,17,10,2,11,5,2010
39,43.8,18.2,10,2,12,5,2010
34,40.3,18.9,10,2,13,5,2010
36,39.8,19.8,10,2,14,5,2010
32,34.2,20.3,10,2,15,5,2010
27,35.5,20.9,10,2,16,5,2010
28,42.3,20.6,10,2,17,5,2010
44,44.7,19.2,10,2,18,5,2010
50,52.7,17.1,10,2,19,5,2010
54,57,15.1,10,2,20,5,2010
56,56.7,13.9,10,2,21,5,2010
56,55.4,13.4,10,2,22,5,2010
57,57,13,10,2,23,5,2010
56,45.2,12.7,10,2,24,5,2010
55,40.2,12.5,11,3,1,5,2010
56,27.9,12.2,11,3,2,5,2010
56,24.5,11.8,11,3,3,5,2010
61,22.2,11.5,11,3,4,5,2010
65,22.3,10.7,11,3,5,5,2010
63,22.5,10.8,11,3,6,5,2010
61,30.4,11.9,11,3,7,5,2010
55,36.9,13.3,11,3,8,5,2010
44,39.2,14.1,11,3,9,5,2010
53,38.8,13.7,11,3,10,5,2010
48,40.8,15.2,11,3,11,5,2010
51,41.6,14.2,11,3,12,5,2010
33,38.4,17,11,3,13,5,2010
65,33.2,13.2,11,3,14,5,2010
57,29,14.4,11,3,15,5,2010
54,34.1,14.9,11,3,16,5,2010
52,31.1,16.2,11,3,17,5,2010
63,37.2,14.6,11,3,18,5,2010
70,44.5,12.6,11,3,19,5,2010
70,50.8,12.4,11,3,20,5,2010
72,48.8,12.3,11,3,21,5,2010
75,51.7,11.8,11,3,22,5,2010
72,51.1,11.6,11,3,23,5,2010
77,48,11.1,11,3,24,5,2010
83,37.5,10.3,12,4,1,5,2010
85,29.5,9.9,12,4,2,5,2010
85,25,9.6,12,4,3,5,2010
87,23.8,9.2,12,4,4,5,2010
87,22.6,8.9,12,4,5,5,2010
86,22.1,8.8,12,4,6,5,2010
81,28.5,9.6,12,4,7,5,2010
70,40.2,11.2,12,4,8,5,2010
64,40.7,12.6,12,4,9,5,2010
58,37.2,14.2,12,4,10,5,2010
53,38.9,15.5,12,4,11,5,2010
52,34.6,16.7,12,4,12,5,2010
44,36.4,18,12,4,13,5,2010
44,35.5,18,12,4,14,5,2010
42,32.8,19.3,12,4,15,5,2010
49,30.7,18.5,12,4,16,5,2010
47,32.3,17.9,12,4,17,5,2010
50,35.4,16.9,12,4,18,5,2010
53,45.2,16,12,4,19,5,2010
56,49,15.4,12,4,20,5,2010
61,53.1,14.5,12,4,21,5,2010
68,47.5,13.3,12,4,22,5,2010
72,53.5,12.7,12,4,23,5,2010
76,51,12.2,12,4,24,5,2010
79,37.2,11.8,13,5,1,5,2010
82,29,11.4,13,5,2,5,2010
82,26.3,11.1,13,5,3,5,2010
83,22.6,10.9,13,5,4,5,2010
84,24.6,10.5,13,5,5,5,2010
87,23.6,10.3,13,5,6,5,2010
78,32.4,11.2,13,5,7,5,2010
73,36.9,12.7,13,5,8,5,2010
62,37.9,14.5,13,5,9,5,2010
58,37.3,15.9,13,5,10,5,2010
50,36.6,17.6,13,5,11,5,2010
46,38.1,18,13,5,12,5,2010
39,38.9,19.3,13,5,13,5,2010
33,32.9,20.3,13,5,14,5,2010
34,34.7,20.8,13,5,15,5,2010
30,33.9,21.5,13,5,16,5,2010
30,31.2,21.2,13,5,17,5,2010
29,38,21.1,13,5,18,5,2010
30,42.4,20,13,5,19,5,2010
44,50.7,18,13,5,20,5,2010
49,54.8,17,13,5,21,5,2010
53,56,16.3,13,5,22,5,2010
53,50.9,16.1,13,5,23,5,2010
49,46.1,15.3,13,5,24,5,2010
51,36.5,14.5,14,6,1,5,2010
51,30.3,14,14,6,2,5,2010
52,26.2,13.7,14,6,3,5,2010
57,22.4,13,14,6,4,5,2010
60,25.6,12.5,14,6,5,5,2010
62,24.7,12.2,14,6,6,5,2010
54,34.1,13.5,14,6,7,5,2010
46,41.2,16.3,14,6,8,5,2010
38,44,17.9,14,6,9,5,2010
31,38.8,19.8,14,6,10,5,2010
26,35.5,20.7,14,6,11,5,2010
