Building,Appartment,Energy,Temperature,Humidity
411,2302,9.9,25.83333333,81.54166667
411,2303,11.6,25.83333333,81.54166667
411,2401,9.1,25.83333333,81.54166667
411,2402,15.5,25.83333333,81.54166667
411,2403,8.5,25.83333333,81.54166667
411,2501,11,25.83333333,81.54166667
411,2502,28,25.83333333,81.54166667
411,2503,20.2,25.83333333,81.54166667
411,102,20.5,25.42916667,84.45833333
411,103,10.8,25.42916667,84.45833333
411,202,9.9,25.42916667,84.45833333
411,203,17.7,25.42916667,84.45833333
411,301,4.6,25.42916667,84.45833333
411,302,11.8,25.42916667,84.45833333
411,303,18.3,25.42916667,84.45833333
411,401,5.7,25.42916667,84.45833333
411,402,11.5,25.42916667,84.45833333
411,403,11.8,25.42916667,84.45833333
411,501,8.5,25.42916667,84.45833333
411,502,11.4,25.42916667,84.45833333
411,503,8.8,25.42916667,84.45833333
411,601,15.9,25.42916667,84.45833333
411,602,15.4,25.42916667,84.45833333
411,603,15.8,25.42916667,84.45833333
411,701,5.9,25.42916667,84.45833333
411,702,19.5,25.42916667,84.45833333
411,703,15.1,25.42916667,84.45833333
411,801,15.6,25.42916667,84.45833333
411,802,17.2,25.42916667,84.45833333
411,803,4.7,25.42916667,84.45833333
411,901,5.7,25.42916667,84.45833333
411,902,8.9,25.42916667,84.45833333
411,903,9.9,25.42916667,84.45833333
411,1001,12.8,25.42916667,84.45833333
411,1002,20.2,25.42916667,84.45833333
411,1003,9.6,25.42916667,84.45833333
411,1101,17.3,25.42916667,84.45833333
411,1102,10.7,25.42916667,84.45833333
411,1103,6.8,25.42916667,84.45833333
411,1201,15.1,25.42916667,84.45833333
411,1202,22.3,25.42916667,84.45833333
411,1203,10.9,25.42916667,84.45833333
411,1301,9.3,25.42916667,84.45833333
411,1302,13.9,25.42916667,84.45833333
411,1303,8.6,25.42916667,84.45833333
411,1401,13.9,25.42916667,84.45833333
411,1402,11.5,25.42916667,84.45833333
411,1403,16.5,25.42916667,84.45833333
411,1501,13.8,25.42916667,84.45833333
411,1502,12.2,25.42916667,84.45833333
411,1503,10.3,25.42916667,84.45833333
411,1601,16,25.42916667,84.45833333
411,1602,6.6,25.42916667,84.45833333
411,1603,5.3,25.42916667,84.45833333
411,1701,10.8,25.42916667,84.45833333
411,1702,11,25.42916667,84.45833333
411,1703,11.9,25.42916667,84.45833333
411,1801,11.5,25.42916667,84.45833333
411,1802,9.4,25.42916667,84.45833333
411,1803,6.3,25.42916667,84.45833333
411,1901,9.5,25.42916667,84.45833333
411,1902,12.2,25.42916667,84.45833333
411,1903,10.3,25.42916667,84.45833333
411,2001,5.1,25.42916667,84.45833333
411,2002,10.7,25.42916667,84.45833333
411,2003,36.2,25.42916667,84.45833333
411,2101,11.9,25.42916667,84.45833333
411,2102,11.6,25.42916667,84.45833333
411,2103,15.6,25.42916667,84.45833333
411,2201,16.9,25.42916667,84.45833333
411,2202,12.4,25.42916667,84.45833333
411,2203,13.5,25.42916667,84.45833333
411,2301,5.3,25.42916667,84.45833333
411,2302,10.6,25.42916667,84.45833333
411,2303,10.8,25.42916667,84.45833333
411,2401,9.1,25.42916667,84.45833333
411,2402,17.3,25.42916667,84.45833333
411,2403,10.1,25.42916667,84.45833333
411,2501,12.4,25.42916667,84.45833333
411,2502,22,25.42916667,84.45833333
411,2503,27.7,25.42916667,84.45833333
411,102,24.9,23.78333333,90.375
411,103,11.8,23.78333333,90.375
411,202,11.6,23.78333333,90.375
411,203,19.5,23.78333333,90.375
411,301,4.5,23.78333333,90.375
411,302,13.6,23.78333333,90.375
411,303,14.7,23.78333333,90.375
411,401,4.8,23.78333333,90.375
411,402,13.3,23.78333333,90.375
411,403,10.6,23.78333333,90.375
411,501,11.9,23.78333333,90.375
411,502,12.1,23.78333333,90.375
411,503,8.9,23.78333333,90.375
411,601,8.3,23.78333333,90.375
411,602,16.5,23.78333333,90.375
411,603,16,23.78333333,90.375
411,701,5.7,23.78333333,90.375
411,702,21.5,23.78333333,90.375
411,703,15,23.78333333,90.375
411,801,13.9,23.78333333,90.375
411,802,17.4,23.78333333,90.375
411,803,11.5,23.78333333,90.375
411,901,6.9,23.78333333,90.375
411,902,8.3,23.78333333,90.375
411,903,12.6,23.78333333,90.375
411,1001,16.3,23.78333333,90.375
411,1002,20.1,23.78333333,90.375
411,1003,7.2,23.78333333,90.375
411,1101,19.3,23.78333333,90.375
411,1102,13.1,23.78333333,90.375
411,1103,9.7,23.78333333,90.375
411,1201,16.1,23.78333333,90.375
411,1202,22.3,23.78333333,90.375
411,1203,9.3,23.78333333,90.375
411,1301,11.5,23.78333333,90.375
411,1302,14.8,23.78333333,90.375
411,1303,8.4,23.78333333,90.375
411,1401,14.1,23.78333333,90.375
411,1402,14.2,23.78333333,90.375
411,1403,12.4,23.78333333,90.375
411,1501,12.9,23.78333333,90.375
411,1502,12.4,23.78333333,90.375
411,1503,10.5,23.78333333,90.375
411,1601,13.1,23.78333333,90.375
411,1602,6.4,23.78333333,90.375
411,1603,6.6,23.78333333,90.375
411,1701,11.9,23.78333333,90.375
411,1702,12.3,23.78333333,90.375
411,1703,14.3,23.78333333,90.375
411,1801,14.4,23.78333333,90.375
411,1802,11.5,23.78333333,90.375
411,1803,10.1,23.78333333,90.375
411,1901,9.6,23.78333333,90.375
411,1902,10.8,23.78333333,90.375
411,1903,6.9,23.78333333,90.375
411,2001,5,23.78333333,90.375
411,2002,15.1,23.78333333,90.375
411,2003,18.9,23.78333333,90.375
411,2101,11,23.78333333,90.375
411,2102,14.2,23.78333333,90.375
411,2103,20.2,23.78333333,90.375
411,2201,21.4,23.78333333,90.375
411,2202,11.3,23.78333333,90.375
411,2203,12.7,23.78333333,90.375
411,2301,4,23.78333333,90.375
411,2302,9.6,23.78333333,90.375
411,2303,12.2,23.78333333,90.375
411,2401,9.3,23.78333333,90.375
411,2402,16.1,23.78333333,90.375
411,2403,10.2,23.78333333,90.375
411,2501,15.7,23.78333333,90.375
411,2502,19.8,23.78333333,90.375
411,2503,21.9,23.78333333,90.375
411,102,25.8,25.84583333,74.25
411,103,13.1,25.84583333,74.25
411,202,8.6,25.84583333,74.25
411,203,21.8,25.84583333,74.25
411,301,4.6,25.84583333,74.25
411,302,10.7,25.84583333,74.25
411,303,12.7,25.84583333,74.25
411,401,6.5,25.84583333,74.25
411,402,10.1,25.84583333,74.25
411,403,7.7,25.84583333,74.25
411,501,6.6,25.84583333,74.25
411,502,10.5,25.84583333,74.25
411,503,7.7,25.84583333,74.25
411,601,5.8,25.84583333,74.25
411,602,13.1,25.84583333,74.25
411,603,14.3,25.84583333,74.25
411,701,6.7,25.84583333,74.25
411,702,16.5,25.84583333,74.25
411,703,10.6,25.84583333,74.25
411,801,13.3,25.84583333,74.25
411,802,13.5,25.84583333,74.25
411,803,11.3,25.84583333,74.25
411,901,4.9,25.84583333,74.25
411,902,7,25.84583333,74.25
411,903,10.2,25.84583333,74.25
411,1001,9.8,25.84583333,74.25
411,1002,14.7,25.84583333,74.25
411,1003,7.9,25.84583333,74.25
411,1101,12.1,25.84583333,74.25
411,1102,11.4,25.84583333,74.25
411,1103,6.6,25.84583333,74.25
411,1201,11.4,25.84583333,74.25
411,1202,16.3,25.84583333,74.25
411,1203,6.6,25.84583333,74.25
411,1301,8,25.84583333,74.25
411,1302,14.9,25.84583333,74.25
411,1303,9.5,25.84583333,74.25
411,1401,12.2,25.84583333,74.25
411,1402,16.8,25.84583333,74.25
411,1403,13.4,25.84583333,74.25
411,1501,7.5,25.84583333,74.25
411,1502,11.7,25.84583333,74.25
411,1503,9.3,25.84583333,74.25
411,1601,16,25.84583333,74.25
411,1602,5,25.84583333,74.25
411,1603,4.8,25.84583333,74.25
411,1701,10.4,25.84583333,74.25
411,1702,6.8,25.84583333,74.25
411,1703,8.6,25.84583333,74.25
411,1801,11.2,25.84583333,74.25
411,1802,9.3,25.84583333,74.25
411,1803,8.5,25.84583333,74.25
411,1901,8.8,25.84583333,74.25
411,1902,11.2,25.84583333,74.25
411,1903,13.1,25.84583333,74.25
411,2001,8.9,25.84583333,74.25
411,2002,14.2,25.84583333,74.25
411,2003,13.9,25.84583333,74.25
411,2101,10.9,25.84583333,74.25
411,2102,8.4,25.84583333,74.25
411,2103,18.8,25.84583333,74.25
411,2201,17.7,25.84583333,74.25
411,2202,10.5,25.84583333,74.25
411,2203,12.4,25.84583333,74.25
411,2301,4,25.84583333,74.25
411,2302,9.7,25.84583333,74.25
411,2303,11.6,25.84583333,74.25
411,2401,8,25.84583333,74.25
411,2402,15,25.84583333,74.25
411,2403,8.6,25.84583333,74.25
411,2501,10.9,25.84583333,74.25
411,2502,16.4,25.84583333,74.25
411,2503,27,25.84583333,74.25
411,102,26.8,24.90416667,79.70833333
411,103,13.2,24.90416667,79.70833333
411,202,8.4,24.90416667,79.70833333
411,203,16.6,24.90416667,79.70833333
411,301,4.5,24.90416667,79.70833333
411,302,13.6,24.90416667,79.70833333
411,303,11.8,24.90416667,79.70833333
411,401,5.5,24.90416667,79.70833333
411,402,11.3,24.90416667,79.70833333
411,403,7.7,24.90416667,79.70833333
411,501,7.4,24.90416667,79.70833333
411,502,9.8,24.90416667,79.70833333
411,503,8.7,24.90416667,79.70833333
411,601,10.9,24.90416667,79.70833333
411,602,13.2,24.90416667,79.70833333
411,603,15.3,24.90416667,79.70833333
411,701,6.6,24.90416667,79.70833333
411,702,18.8,24.90416667,79.70833333
411,703,10.7,24.90416667,79.70833333
411,801,11.3,24.90416667,79.70833333
411,802,14.6,24.90416667,79.70833333
411,803,9,24.90416667,79.70833333
411,901,6.2,24.90416667,79.70833333
411,902,7.4,24.90416667,79.70833333
411,903,9,24.90416667,79.70833333
411,1001,11.3,24.90416667,79.70833333
411,1002,14.8,24.90416667,79.70833333
411,1003,8.7,24.90416667,79.70833333
411,1101,11.9,24.90416667,79.70833333
411,1102,10.7,24.90416667,79.70833333
411,1103,7.7,24.90416667,79.70833333
411,1201,11,24.90416667,79.70833333
411,1202,17.9,24.90416667,79.70833333
411,1203,17.4,24.90416667,79.70833333
411,1301,8.1,24.90416667,79.70833333
411,1302,12.4,24.90416667,79.70833333
411,1303,9.2,24.90416667,79.70833333
411,1401,12.2,24.90416667,79.70833333
411,1402,13.8,24.90416667,79.70833333
411,1403,14,24.90416667,79.70833333
411,1501,8.6,24.90416667,79.70833333
411,1502,8.3,24.90416667,79.70833333
411,1503,10,24.90416667,79.70833333
411,1601,15.6,24.90416667,79.70833333
411,1602,4,24.90416667,79.70833333
411,1603,5.1,24.90416667,79.70833333
411,1701,11.7,24.90416667,79.70833333
411,1702,6.7,24.90416667,79.70833333
411,1703,6.5,24.90416667,79.70833333
411,1801,10.1,24.90416667,79.70833333
411,1802,8.8,24.90416667,79.70833333
411,1803,9.6,24.90416667,79.70833333
411,1901,8.9,24.90416667,79.70833333
411,1902,8.9,24.90416667,79.70833333
411,1903,12.1,24.90416667,79.70833333
411,2001,8,24.90416667,79.70833333
411,2002,9,24.90416667,79.70833333
411,2003,19,24.90416667,79.70833333
411,2101,8.8,24.90416667,79.70833333
411,2102,10.2,24.90416667,79.70833333
411,2103,13.5,24.90416667,79.70833333
411,2201,22.9,24.90416667,79.70833333
411,2202,9.4,24.90416667,79.70833333
411,2203,12.1,24.90416667,79.70833333
411,2301,4,24.90416667,79.70833333
411,2302,10.1,24.90416667,79.70833333
411,2303,11.6,24.90416667,79.70833333
411,2401,8.2,24.90416667,79.70833333
411,2402,13.3,24.90416667,79.70833333
411,2403,7.7,24.90416667,79.70833333
411,2501,11,24.90416667,79.70833333
411,2502,15.6,24.90416667,79.70833333
411,2503,26.2,24.90416667,79.70833333
411,102,31.3,26.05416667,81.29166667
411,103,8.6,26.05416667,81.29166667
411,202,10.7,26.05416667,81.29166667
411,203,19.2,26.05416667,81.29166667
411,301,4.6,26.05416667,81.29166667
411,302,11.5,26.05416667,81.29166667
411,303,14.4,26.05416667,81.29166667
411,401,7.5,26.05416667,81.29166667
411,402,10.6,26.05416667,81.29166667
411,403,6.5,26.05416667,81.29166667
411,501,7.1,26.05416667,81.29166667
411,502,13.2,26.05416667,81.29166667
411,503,7.1,26.05416667,81.29166667
411,601,11.9,26.05416667,81.29166667
411,602,13.3,26.05416667,81.29166667
411,603,12.7,26.05416667,81.29166667
411,701,8.8,26.05416667,81.29166667
411,702,18.8,26.05416667,81.29166667
411,703,11.8,26.05416667,81.29166667
411,801,11.1,26.05416667,81.29166667
411,802,15.3,26.05416667,81.29166667
411,803,9,26.05416667,81.29166667
411,901,4.8,26.05416667,81.29166667
411,902,7.6,26.05416667,81.29166667
411,903,11.2,26.05416667,81.29166667
411,1001,10.6,26.05416667,81.29166667
411,1002,16.9,26.05416667,81.29166667
411,1003,7.4,26.05416667,81.29166667
411,1101,12.7,26.05416667,81.29166667
411,1102,10.2,26.05416667,81.29166667
411,1103,7.4,26.05416667,81.29166667
411,1201,10,26.05416667,81.29166667
411,1202,17.1,26.05416667,81.29166667
411,1203,28.5,26.05416667,81.29166667
411,1301,8.6,26.05416667,81.29166667
411,1302,17.2,26.05416667,81.29166667
411,1303,7.8,26.05416667,81.29166667
411,1401,11.8,26.05416667,81.29166667
411,1402,12.2,26.05416667,81.29166667
411,1403,12.5,26.05416667,81.29166667
411,1501,9.4,26.05416667,81.29166667
411,1502,10.7,26.05416667,81.29166667
411,1503,9.3,26.05416667,81.29166667
411,1601,16.9,26.05416667,81.29166667
411,1602,4.1,26.05416667,81.29166667
411,1603,5.4,26.05416667,81.29166667
411,1701,10.7,26.05416667,81.29166667
411,1702,8.2,26.05416667,81.29166667
411,1703,8.5,26.05416667,81.29166667
411,1801,11.9,26.05416667,81.29166667
411,1802,8.9,26.05416667,81.29166667
411,1803,9.8,26.05416667,81.29166667
411,1901,8.7,26.05416667,81.29166667
411,1902,10,26.05416667,81.29166667
411,1903,11.4,26.05416667,81.29166667
411,2001,9.7,26.05416667,81.29166667
411,2002,5.9,26.05416667,81.29166667
411,2003,20.5,26.05416667,81.29166667
411,2101,11.5,26.05416667,81.29166667
411,2102,11.9,26.05416667,81.29166667
411,2103,24.3,26.05416667,81.29166667
411,2201,20,26.05416667,81.29166667
411,2202,11.6,26.05416667,81.29166667
411,2203,14.5,26.05416667,81.29166667
411,2301,4.1,26.05416667,81.29166667
411,2302,9.7,26.05416667,81.29166667
411,2303,11.6,26.05416667,81.29166667
411,2401,10.2,26.05416667,81.29166667
411,2402,15.6,26.05416667,81.29166667
411,2403,8.4,26.05416667,81.29166667
411,2501,11.3,26.05416667,81.29166667
411,2502,17.2,26.05416667,81.29166667
411,2503,31.7,26.05416667,81.29166667
411,102,4.7,24.04583333,83.33333333
411,103,1.4,24.04583333,83.33333333
411,202,1.5,24.04583333,83.33333333
411,203,2.6,24.04583333,83.33333333
411,301,1.1,24.04583333,83.33333333
411,302,2.3,24.04583333,83.33333333
411,303,2.3,24.04583333,83.33333333
411,401,1,24.04583333,83.33333333
411,402,2.1,24.04583333,83.33333333
411,403,1.1,24.04583333,83.33333333
411,501,1.4,24.04583333,83.33333333
411,502,1.5,24.04583333,83.33333333
411,503,1.1,24.04583333,83.33333333
411,601,2.6,24.04583333,83.33333333
411,602,2.9,24.04583333,83.33333333
411,603,3.8,24.04583333,83.33333333
411,701,1.8,24.04583333,83.33333333
411,702,4.6,24.04583333,83.33333333
411,703,2,24.04583333,83.33333333
411,801,2.1,24.04583333,83.33333333
411,802,2.7,24.04583333,83.33333333
411,803,1.6,24.04583333,83.33333333
411,901,0.9,24.04583333,83.33333333
411,902,1.1,24.04583333,83.33333333
411,903,1.5,24.04583333,83.33333333
411,1001,2.6,24.04583333,83.33333333
411,1002,4.9,24.04583333,83.33333333
411,1003,1.3,24.04583333,83.33333333
411,1101,3.1,24.04583333,83.33333333
411,1102,2.8,24.04583333,83.33333333
411,1103,1.3,24.04583333,83.33333333
411,1201,1.6,24.04583333,83.33333333
411,1202,3.7,24.04583333,83.33333333
411,1203,1.8,24.04583333,83.33333333
411,1301,1.5,24.04583333,83.33333333
411,1302,3.4,24.04583333,83.33333333
411,1303,1.5,24.04583333,83.33333333
411,1401,2.6,24.04583333,83.33333333
411,1402,2.5,24.04583333,83.33333333
411,1403,2.5,24.04583333,83.33333333
411,1501,1.5,24.04583333,83.33333333
411,1502,1.7,24.04583333,83.33333333
411,1503,1.7,24.04583333,83.33333333
411,1601,2.6,24.04583333,83.33333333
411,1602,1,24.04583333,83.33333333
411,1603,1,24.04583333,83.33333333
411,1701,2.1,24.04583333,83.33333333
411,1702,4.1,24.04583333,83.33333333
411,1703,1.9,24.04583333,83.33333333
411,1801,1.9,24.04583333,83.33333333
411,1802,1.7,24.04583333,83.33333333
411,1803,1.8,24.04583333,83.33333333
411,1901,1.9,24.04583333,83.33333333
411,1902,2.1,24.04583333,83.33333333
411,1903,2.5,24.04583333,83.33333333
411,2001,1.3,24.04583333,83.33333333
411,2002,1.4,24.04583333,83.33333333
411,2003,2.8,24.04583333,83.33333333
411,2101,1.7,24.04583333,83.33333333
411,2102,2.1,24.04583333,83.33333333
411,2103,1.7,24.04583333,83.33333333
411,2201,2.6,24.04583333,83.33333333
411,2202,2.1,24.04583333,83.33333333
411,2203,2.9,24.04583333,83.33333333
411,2301,0.9,24.04583333,83.33333333
411,2302,2.1,24.04583333,83.33333333
411,2303,2.1,24.04583333,83.33333333
411,2401,1.3,24.04583333,83.33333333
411,2402,4.7,24.04583333,83.33333333
411,2403,1.3,24.04583333,83.33333333
411,2501,1.7,24.04583333,83.33333333
411,2502,2.9,24.04583333,83.33333333
411,2503,3.3,24.04583333,83.33333333
411,102,0,25.4125,81.45833333
411,103,0,25.4125,81.45833333
411,202,0,25.4125,81.45833333
411,203,0,25.4125,81.45833333
411,301,0,25.4125,81.45833333
411,302,0,25.4125,81.45833333
411,303,0,25.4125,81.45833333
411,401,0,25.4125,81.45833333
411,402,0,25.4125,81.45833333
411,403,0,25.4125,81.45833333
411,501,0,25.4125,81.45833333
411,502,0,25.4125,81.45833333
411,503,0,25.4125,81.45833333
411,601,0,25.4125,81.45833333
411,602,0,25.4125,81.45833333
411,603,0,25.4125,81.45833333
411,701,0,25.4125,81.45833333
411,702,0,25.4125,81.45833333
411,703,0,25.4125,81.45833333
411,801,0,25.4125,81.45833333
411,802,0,25.4125,81.45833333
411,803,0,25.4125,81.45833333
411,901,0,25.4125,81.45833333
411,902,0,25.4125,81.45833333
411,903,0,25.4125,81.45833333
411,1001,0,25.4125,81.45833333
411,1002,0,25.4125,81.45833333
411,1003,0,25.4125,81.45833333
411,1101,0,25.4125,81.45833333
411,1102,0,25.4125,81.45833333
411,1103,0,25.4125,81.45833333
411,1201,0,25.4125,81.45833333
411,1202,0,25.4125,81.45833333
411,1203,0,25.4125,81.45833333
411,1301,0,25.4125,81.45833333
411,1302,0,25.4125,81.45833333
411,1303,0,25.4125,81.45833333
411,1401,0,25.4125,81.45833333
411,1402,0,25.4125,81.45833333
411,1403,0,25.4125,81.45833333
411,1501,0,25.4125,81.45833333
411,1502,0,25.4125,81.45833333
411,1503,0,25.4125,81.45833333
411,1601,0,25.4125,81.45833333
411,1602,0,25.4125,81.45833333
411,1603,0,25.4125,81.45833333
411,1701,0,25.4125,81.45833333
411,1702,0,25.4125,81.45833333
411,1703,0,25.4125,81.45833333
411,1801,0,25.4125,81.45833333
411,1802,0,25.4125,81.45833333
411,1803,0,25.4125,81.45833333
411,1901,0,25.4125,81.45833333
411,1902,0,25.4125,81.45833333
411,1903,0,25.4125,81.45833333
411,2001,0,25.4125,81.45833333
411,2002,0,25.4125,81.45833333
411,2003,0,25.4125,81.45833333
411,2101,0,25.4125,81.45833333
411,2102,0,25.4125,81.45833333
411,2103,0,25.4125,81.45833333
411,2201,0,25.4125,81.45833333
411,2202,0,25.4125,81.45833333
411,2203,0,25.4125,81.45833333
411,2301,0,25.4125,81.45833333
411,2302,0,25.4125,81.45833333
411,2303,0,25.4125,81.45833333
411,2401,0,25.4125,81.45833333
411,2402,0,25.4125,81.45833333
411,2403,0,25.4125,81.45833333
411,2501,0,25.4125,81.45833333
411,2502,0,25.4125,81.45833333
411,2503,0,25.4125,81.45833333
411,102,0,26.8875,74.375
411,103,0,26.8875,74.375
411,202,0,26.8875,74.375
411,203,0,26.8875,74.375
411,301,0,26.8875,74.375
411,302,0,26.8875,74.375
411,303,0,26.8875,74.375
411,401,0,26.8875,74.375
411,402,0,26.8875,74.375
411,403,0,26.8875,74.375
411,501,0,26.8875,74.375
411,502,0,26.8875,74.375
411,503,0,26.8875,74.375
411,601,0,26.8875,74.375
411,602,0,26.8875,74.375
411,603,0,26.8875,74.375
411,701,0,26.8875,74.375
411,702,0,26.8875,74.375
411,703,0,26.8875,74.375
411,801,0,26.8875,74.375
411,802,0,26.8875,74.375
411,803,0,26.8875,74.375
411,901,0,26.8875,74.375
411,902,0,26.8875,74.375
411,903,0,26.8875,74.375
411,1001,0,26.8875,74.375
411,1002,0,26.8875,74.375
411,1003,0,26.8875,74.375
411,1101,0,26.8875,74.375
411,1102,0,26.8875,74.375
411,1103,0,26.8875,74.375
411,1201,0,26.8875,74.375
411,1202,0,26.8875,74.375
411,1203,0,26.8875,74.375
411,1301,0,26.8875,74.375
411,1302,0,26.8875,74.375
411,1303,0,26.8875,74.375
411,1401,0,26.8875,74.375
411,1402,0,26.8875,74.375
411,1403,0,26.8875,74.375
411,1501,0,26.8875,74.375
411,1502,0,26.8875,74.375
411,1503,0,26.8875,74.375
411,1601,0,26.8875,74.375
411,1602,0,26.8875,74.375
411,1603,0,26.8875,74.375
411,1701,0,26.8875,74.375
411,1702,0,26.8875,74.375
411,1703,0,26.8875,74.375
411,1801,0,26.8875,74.375
411,1802,0,26.8875,74.375
411,1803,0,26.8875,74.375
411,1901,0,26.8875,74.375
411,1902,0,26.8875,74.375
411,1903,0,26.8875,74.375
411,2001,0,26.8875,74.375
411,2002,0,26.8875,74.375
411,2003,0,26.8875,74.375
411,2101,0,26.8875,74.375
411,2102,0,26.8875,74.375
411,2103,0,26.8875,74.375
411,2201,0,26.8875,74.375
411,2202,0,26.8875,74.375
411,2203,0,26.8875,74.375
411,2301,0,26.8875,74.375
411,2302,0,26.8875,74.375
411,2303,0,26.8875,74.375
411,2401,0,26.8875,74.375
411,2402,0,26.8875,74.375
411,2403,0,26.8875,74.375
411,2501,0,26.8875,74.375
411,2502,0,26.8875,74.375
411,2503,0,26.8875,74.375
411,102,0,25.2625,82.91666667
411,103,0,25.2625,82.91666667
411,202,0,25.2625,82.91666667
411,203,0,25.2625,82.91666667
411,301,0,25.2625,82.91666667
411,302,0,25.2625,82.91666667
411,303,0,25.2625,82.91666667
411,401,0,25.2625,82.91666667
411,402,0,25.2625,82.91666667
411,403,0,25.2625,82.91666667
411,501,0,25.2625,82.91666667
411,502,0,25.2625,82.91666667
411,503,0,25.2625,82.91666667
411,601,0,25.2625,82.91666667
411,602,0,25.2625,82.91666667
411,603,0,25.2625,82.91666667
411,701,0,25.2625,82.91666667
411,702,0,25.2625,82.91666667
411,703,0,25.2625,82.91666667
411,801,0,25.2625,82.91666667
411,802,0,25.2625,82.91666667
411,803,0,25.2625,82.91666667
411,901,0,25.2625,82.91666667
411,902,0,25.2625,82.91666667
411,903,0,25.2625,82.91666667
411,1001,0,25.2625,82.91666667
411,1002,0,25.2625,82.91666667
411,1003,0,25.2625,82.91666667
411,1101,0,25.2625,82.91666667
411,1102,0,25.2625,82.91666667
411,1103,0,25.2625,82.91666667
411,1201,0,25.2625,82.91666667
411,1202,0,25.2625,82.91666667
411,1203,0,25.2625,82.91666667
411,1301,0,25.2625,82.91666667
411,1302,0,25.2625,82.91666667
411,1303,0,25.2625,82.91666667
411,1401,0,25.2625,82.91666667
411,1402,0,25.2625,82.91666667
411,1403,0,25.2625,82.91666667
411,1501,0,25.2625,82.91666667
411,1502,0,25.2625,82.91666667
411,1503,0,25.2625,82.91666667
411,1601,0,25.2625,82.91666667
411,1602,0,25.2625,82.91666667
411,1603,0,25.2625,82.91666667
411,1701,0,25.2625,82.91666667
411,1702,0,25.2625,82.91666667
411,1703,0,25.2625,82.91666667
411,1801,0,25.2625,82.91666667
411,1802,0,25.2625,82.91666667
411,1803,0,25.2625,82.91666667
411,1901,0,25.2625,82.91666667
411,1902,0,25.2625,82.91666667
411,1903,0,25.2625,82.91666667
411,2001,0,25.2625,82.91666667
411,2002,0,25.2625,82.91666667
411,2003,0,25.2625,82.91666667
411,2101,0,25.2625,82.91666667
411,2102,0,25.2625,82.91666667
411,2103,0,25.2625,82.91666667
411,2201,0,25.2625,82.91666667
411,2202,0,25.2625,82.91666667
411,2203,0,25.2625,82.91666667
411,2301,0,25.2625,82.91666667
411,2302,0,25.2625,82.91666667
411,2303,0,25.2625,82.91666667
411,2401,0,25.2625,82.91666667
411,2402,0,25.2625,82.91666667
411,2403,0,25.2625,82.91666667
411,2501,0,25.2625,82.91666667
411,2502,0,25.2625,82.91666667
411,2503,0,25.2625,82.91666667
411,102,0,25.35,77.95833333
411,103,0,25.35,77.95833333
411,202,0,25.35,77.95833333
411,203,0,25.35,77.95833333
411,301,0,25.35,77.95833333
411,302,0,25.35,77.95833333
411,303,0,25.35,77.95833333
411,401,0,25.35,77.95833333
411,402,0,25.35,77.95833333
411,403,0,25.35,77.95833333
411,501,0,25.35,77.95833333
411,502,0,25.35,77.95833333
411,503,0,25.35,77.95833333
411,601,0,25.35,77.95833333
411,602,0,25.35,77.95833333
411,603,0,25.35,77.95833333
411,701,0,25.35,77.95833333
411,702,0,25.35,77.95833333
411,703,0,25.35,77.95833333
411,801,0,25.35,77.95833333
411,802,0,25.35,77.95833333
411,803,0,25.35,77.95833333
411,901,0,25.35,77.95833333
411,902,0,25.35,77.95833333
411,903,0,25.35,77.95833333
411,1001,0,25.35,77.95833333
411,1002,0,25.35,77.95833333
411,1003,0,25.35,77.95833333
411,1101,0,25.35,77.95833333
411,1102,0,25.35,77.95833333
411,1103,0,25.35,77.95833333
411,1201,0,25.35,77.95833333
411,1202,0,25.35,77.95833333
411,1203,0,25.35,77.95833333
411,1301,0,25.35,77.95833333
411,1302,0,25.35,77.95833333
411,1303,0,25.35,77.95833333
411,1401,0,25.35,77.95833333
411,1402,0,25.35,77.95833333
411,1403,0,25.35,77.95833333
411,1501,0,25.35,77.95833333
411,1502,0,25.35,77.95833333
411,1503,0,25.35,77.95833333
411,1601,0,25.35,77.95833333
411,1602,0,25.35,77.95833333
411,1603,0,25.35,77.95833333
411,1701,0,25.35,77.95833333
411,1702,0,25.35,77.95833333
411,1703,0,25.35,77.95833333
411,1801,0,25.35,77.95833333
411,1802,0,25.35,77.95833333
411,1803,0,25.35,77.95833333
411,1901,0,25.35,77.95833333
411,1902,0,25.35,77.95833333
411,1903,0,25.35,77.95833333
411,2001,0,25.35,77.95833333
411,2002,0,25.35,77.95833333
411,2003,0,25.35,77.95833333
411,2101,0,25.35,77.95833333
411,2102,0,25.35,77.95833333
411,2103,0,25.35,77.95833333
411,2201,0,25.35,77.95833333
411,2202,0,25.35,77.95833333
411,2203,0,25.35,77.95833333
411,2301,0,25.35,77.95833333
411,2302,0,25.35,77.95833333
411,2303,0,25.35,77.95833333
411,2401,0,25.35,77.95833333
411,2402,0,25.35,77.95833333
411,2403,0,25.35,77.95833333
411,2501,0,25.35,77.95833333
411,2502,0,25.35,77.95833333
411,2503,0,25.35,77.95833333
411,102,0,26.30416667,57.54166667
411,103,0,26.30416667,57.54166667
411,202,0,26.30416667,57.54166667
411,203,0,26.30416667,57.54166667
411,301,0,26.30416667,57.54166667
411,302,0,26.30416667,57.54166667
411,303,0,26.30416667,57.54166667
411,401,0,26.30416667,57.54166667
411,402,0,26.30416667,57.54166667
411,403,0,26.30416667,57.54166667
